title,url,type,date,content,Stock_Names,Sentiment,Summary
"LTIMindtree a key beneficiary of US rate cut cycle, says MOSL",https://www.moneycontrol.com/news/business/markets/ltimindtree-a-key-beneficiary-of-us-rate-cut-cycle-says-mosl-12826075.html,Market,2024-09-20,motilal oswal securities reiterated buy ltmindtree  target price rs 7400 per share  brokerage bets recovery america s bfsi sector key factor driving future growth  target price implies 16  potential upside stock  mosl said ltim may clock cagr 10  137  usd revenueinr pat fy2427e  us bfs sector accounts 35 percent ltimindtree s revenue  fed rate cut  anticipation erp modernization projects could take ground  turn help ltimindtree  mosl note said sees us clients resuming âhighpriorityâ projects vertical  ltimindtree needs watchful concerns margin expansion churn top level  mosl note said  midcap company s strength lies data engineering  erp modernization  wellplaced benefit emerging opportunity arising generative ai investments   initial investments  us clients  centered data  cloud  digital infrastructure  ltimindtree wellplaced leverage emerging opportunity   said mosl note  june quarter earnings call  ceo md debashis chatterjee said   s early call rest year  least verticals  bfs especially  see momentum continuing till end year well full year  s difficult call every industry point time  broad level  momentum continuing q2 well   q1fy25  ltimindtree s bfsi business returned 28  qoq growth four consecutive quarters decline  mosl said june quarter saw greenshoots  client spends  terms allocation high transformation bfsi  ltim s largest vertical  company also seeing good momentum manufacturing  mosl believes likely sustain  rate cut cycle further spur investments technology   however  note caution  mosl said rerating stock depend margin well volume recovery  since many levers apart revenue growth  staffing another factor could impact ltimindtree s execution   headcount addition meek past four quarters ramping hiring could lead margin pressures   merger resulted toplevel exits  leading high attrition rate among senior management  mosl added worst behind toplevel churn likely tobe benign   disclaimer  views investment tips expressed experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisionsâââ,"ltimindtree, rec, acc, iti",POSITIVE,Ltimindtree may clock cagr 10  137  usd revenueinr pat fy2427e  us bfs sector accounts 35 percent of revenue. mosl said june quarter saw greenshoots  client spends  terms allocation high transformation.
Interarch Building Products stock rises 10% on new orders worth Rs 633-crore,https://www.moneycontrol.com/news/business/interarch-building-products-stock-rises-10-on-new-orders-worth-rs-633-crore-12826048.html,Market,2024-09-20,shares interarch building products limited rose 10 percent rs 1299 morning trade september 20 company announced secured orders worth rs 6335 crore first half fy25  company reported securing rs 341 crore orders q1 additional rs 293 crore q2 fy25  september 14  2024 following announcement  stock saw renewed investor interest  companyâs solid order book ongoing expansion sectors like automotive  renewables  semiconductors  follow live blog latest market updates interarchâs order book stands rs 1350 crore  reflecting growing market presence preengineered building  peb  sector  among key orders q1 fy25 reliance industries  rs 114 crore   ampin solar  rs 60 crore   brit logistics  rs 22 crore   q2 fy25  midseptember   notable contracts include amaraja infra  rs 50 crore  ashok leyland  rs 26 crore   commenting developments  managing director arvind nanda said   thrilled robust performance first half fy25  securing orders worth rs 634 crore  milestone underscores ability deliver highquality preengineered building solutions across wide range sectors   company recently made debut bourses august 26 shares company listed premium 44 percent issue price  company  specialises preengineered buildings  pebs   provides two primary services  turnkey peb contracts  managing everything design onsite installation  sale peb products metal ceilings  corrugated roofing  steel structures  light gauge framing systems  1030  shares company trading rs 157  higher 7 percent last close nse  disclaimer  â views investment tips expressed experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisionsâââ,"reliance industries, rec, ashok leyland, iti, arvind",POSITIVE,Shares of interarch building products limited rose 10 percent. Company specialises in preengineered buildings  pebs. Company recently made debut bourses august 26 shares.
"China's Guotai, Haitong securities merger resembles the Swiss model",https://www.moneycontrol.com/news/opinion/chinas-guotai-haitong-securities-merger-resembles-the-swiss-model-12826056.html,Market,2024-09-20,shotgun marriage might avert immediate catastrophe  enough bury conflicts  regulators switzerland finding  forcing ubs group ag take embattled credit suisse group ag 2023 resulted resentments sometimes bubble form creditor lawsuits  disputes executive pay  constitutes healthy balance sheet  china combining guotai junan securities co haitong securities co  two biggest brokerages partly owned shanghai government  share swap deal  new entity largest broker asset size  topping citic securities co areas stock trading margin finance  merger touted big step beijing  yearslong ambition create  aircraft carriersized  investment bank  reality may closer scenario haitong needed rescued  unlike credit suisse  haitong  overseas arm dabbled risky margin loans sold funds contained illiquid assets  meltdown new yorkbased family office archegos capital management  well collapse supply chain funds linked greensill capital  major contributing factors credit suisse  demise 2023 likelihood  haitong international  overseas unit  edging toward negative equity  already  thereby making strong case bailout  june  subsidiary reported net assets hk  14 billion   180 million   hk  113 billion total assets  major underwriter chinese firms raised offshore debt hong kong trader instruments  subsidiary incurred huge losses since real estate developers  bonds started default 2021 despite posting three consecutive years losses  sizable chunk holdings may properly written yet  strongly suggesting red ink come  june 2023  haitong international held hk  318 billion financial assets  hk  231 billion  70  total  counted level 3 fair value measures  often rely unobservable inputs value hardtosell assets  form unlisted investment funds  words  yet marktomarket  comparison  guotai junan  overseas arm much better shape  level 3 financial assets amounting 15  total  haitong international delisted taken private parent january  result  detailed information valuation financial holdings since june 2023 haitong securities guotai junan nt reply emailed request comments merger  rationale  year merger  ubs still dealing credit suisse  unsound business associations  offered repay investors 90  credit suisse  supply chain funds  exposure loans made greensill marketed safe investments  similarly  guotai junan figure haitong international  investment funds  liquidating haitong international option  however   prominent book runner hong kong  debt capital markets  taking orders new issues established trading lines houses  year   active underwriter offshore bond issues indebted local government financing vehicles china  words  still serves purpose  could possibly therefore make comeback   lot resentment aftermath credit suisse takeover  senior executives ubs felt punished smaller rival  reckless behavior  china long history keeping lid dissatisfaction  make mistake  discontent   like arranged marriage switzerland  shanghaibased guotai junan haitong practically two sides coin  strong stock trading weak equity underwriting  merger little synergy  plausible rationale may reluctant bailout  credit  bloomberg,"rec, bse, iti, epl, heg",NEGATIVE,Haitong  overseas arm dabbled risky margin loans sold funds contained illiquid assets  meltdown new yorkbased family office archegos capital management  well collapse supply chain funds linked greensill capital  major contributing factors credit suisse  demise 2023 likelihood. haitong international  overseas unit  edging toward negative equity  already  thereby making strong case bailout  june  subsidiary reported net assets hk  14 billion   180 million   hK  113 billion total assets  major underwriter chinese firms raised offshore debt.
"IndoStar Capital Finance stock zooms 13% to 52-week high on sale of subsidiary for Rs 1,750 crore",https://www.moneycontrol.com/news/business/markets/indostar-capital-finance-stock-zooms-13-to-52-week-high-on-sale-of-subsidiary-for-rs-1750-crore-12826016.html,Market,2024-09-20,indostar capital finance shares surged 13 percent early trade september 20  nbfc sold subsidiary indostar home finance total consideration rs 1750 crore  nonbanking financial company sold subsidiary indostar home finance private limited  ihfpl  witkopeend bv  amsterdambased affiliate global private equity investor bpea eqt midmarket growth partnership  rs 1750 crore fully diluted basis  937  indostar capital finance shares  part ace investor madhusudan kela s portfolio  quoting rs 3156 nse  higher 46 percent  recording fresh 52week trade  follow market blog catch live updates deal  pending customary conditions like regulatory approval reserve bank india consent lenders shareholders  see eqt invest rs 500 crore ihfpl shortly transaction closes  capital influx expected facilitate indostar  accelerated growth primary sectors vehicle finance small business loans  bobby parikh  chairman indostar  highlighted strategic importance move  emphasising renewed focus core business areas   confident eqt s stewardship  indostar home finance continue thrive   stated  indostar strategically prioritized expansion loan book used cv affordable housing finance segments  anticipates reinforced management team  enhanced processes  favorable economic climate serve catalysts growth segments  said motilal oswal  note august 1 brokerage buy rating stock  target price rs 290 past year  indostar shares jumped 80 percent  25 percent rise headline nifty 50 index time period  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"rec, mphasis, acc, iti",POSITIVE, indostar capital finance shares surged 13 percent early trade september 20. nbfc sold subsidiary indostars home finance total consideration  rs 1750 crore. ihfpl  witkopeend bv  amsterdambased affiliate global private equity investor bpea.
Adani Ports stock edges up as MOFSL reaffirms buy; analysts see 31% upside,https://www.moneycontrol.com/news/business/markets/adani-ports-stock-edges-up-as-mofsl-reaffirms-buy-analysts-see-31-upside-12826022.html,Market,2024-09-20,adani ports stock edged higher september 19 motilal oswal financial services  mofsl  reaffirmed buy  rating stock target price rs 1850 adani group firm expected outpace india s overall growth  driven balanced port mix along india s western eastern coastlines diversified cargo mix  brokerage saidâ adani ports continues invest heavily port logistics business drive growth  said mofsl  research firm forecasts 11 percent increase cargo volumes fy24 fy26  leading compound annual growth rates  cagr  14 percent revenue  15 percent ebitda  22 percent pat period  adani ports managed 183 million metric tons  mmt  cargo april august 2024 cargo volumes q1 fy25 rose 7 percent yoy  impacted worker strike gangavaram port april may 2024  stabilized june  follow market blog catch live action additionally  severe weather kutch affected operations mundra tuna august  despite challenges first half fy25  management holding steady volume guidance 460480 mmt fy25  adani ports aims become india s largest integrated transport utility company 2030  strengthening capabilities logistics segments  ports  cto  warehousing  lastmile delivery  icds  etc    hence  offers endtoend service customers  thereby capturing higher wallet share making cargo sticky nature   said mofsl  940  adani ports stock trading marginally higher rs 141130 nse  stock rallied 34 percent far year  outperforming nifty s returns 16 percent  past 12 months  counter risen 72 percent  comparison  nifty rose 27 percent period  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"rec, iti, motilal oswal financial services",POSITIVE, adani ports managed 183 million metric tons  mmt  cargo april august 2024 cargo volumes q1 fy25 rose 7 percent yoy  impacted worker strike gangavaram port april may 2024  stabilized june  follow market blog catch live action additionally  severe weather kutch affected operations mundra tuna august.
"Indices hit record highs; Sensex above 84,000, Nifty surpasses 25,600",https://www.moneycontrol.com/news/business/markets/indices-hit-record-highs-sensex-above-84000-nifty-surpasses-25600-12825967.html,Market,2024-09-20,domestic equity indices  sensex nifty  opened strong note september 20  tracking rally global markets  shortly  benchmarks nifty bank hit record highs  nifty 50 sensex rose percent reached record highs ofâ 25692 84159 meanwhile  nifty bank achieved new milestone 53434  buoyed gains icici bank  hdfc bank  kotak mahindra  metal stocks witnessed renewed buying interest macquarie morgan stanley raised target prices several companies sector  contrast  stocks continued decline third consecutive session  925  sensex gained 190 points 02 percent reach 83378  nifty advanced 88 points 04 percent 25504 following us federal reserve s rate decision  attention shifted rbi s upcoming monetary policy  key focus central bank s stance interest rates support economic growth  noted prashanth tapse  senior vp research mehta equities  follow live blog market action broader market rebounded today facing selling pressure prior session  bse midcap smallcap indices rose 05 percent   sellonnews phenomenon seen indian markets â  especially broader markets   saidâ deepak jasani  head retail research hdfc securities  nifty 50 pack  coal india    hindalco  tata steel  jsw steel top performers  climbing 13 percent  notably  jsw steel surged 35 percent early trade  hitting 52week high rs 984 macquarie upgraded rating outperform  increased target price rs 1077 rs 884 nifty metal index rose 15 percent early trade  snapping threeday losing run  also read â brokerages flag debt concerns sc rejects vodafone idea s agr plea flip side  asian paints  titan  cipla  axis bank  tata motors saw minor losses  slipping 0308 percent  overnight  us benchmarks closed higher fed cut interest rates 50 basis points signalled cuts ahead   p 500 dow jones hit record highs  fueled strongerthanexpected jobless claims data  boosting global risk appetite  asiapacific markets opened strong today  led japan s nikkei 225 japan s core consumer price index rose 28 percent yearonyear  ahead bank japanâs upcoming policy meeting  rates expected remain steady 025 percent  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"jsw steel, coal india, tata steel, hdfc bank, icici bank, asian paints, tata motors, titan, cipla, axis bank, rec, vodafone idea, bse, iti, jsw steel",POSITIVE, domestic equity indices  sensex nifty  opened strong note september 20  tracking rally global markets. nifty bank hit record highs  nifty 50 sensex rose percent reached record highs ofâ 25692 84159 meanwhile  nifty bank achieved new milestone 53434. metal stocks witnessed renewed buying interest macquarie morgan stanley raised target prices several companies sector. contrast  stocks continued decline third consecutive session  925 sensex gained 190 points 02 percent reach 83378.
Buy Adani Ports and SEZ; target of Rs 1850: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-adani-ports-and-sez-target-of-rs-1850-motilal-oswal-2-12826200.html,Stocks,2024-09-20,motilal oswal s research report adani ports sez adani ports  sez  apsez  handled 183mmt cargo volumes apraugâ24  volumes 1qfy25 grew 7  yoy affected worker strike gangavaram port aprmayâ24  normalized junâ24  augâ24 volumes also impacted severe weather kutch  affecting operations mundra tuna  despite disruptions 1hfy25  management maintains volume guidance 460480mmt fy25  apsez continues focus capacity expansion  recently signed concession agreement deendayal port authority  dpa  develop berth capacity 57mmt kandla  gujarat  300m berth set operational fy27  expanding apsezâs presence deendayal port   apsez agreed acquire 80  astro usd185m  valuing company usd235m 44x evfy25e ebitda multiple  founded 2009  singaporeheadquartered astro operates 26 vessels across middle east  india  far east asia africa  acquisition increases apsezâs fleet size 168 vessels  expanding presence key regions enhancing tier1 customer base  outlook expect apsez report 11  growth cargo volumes fy24 26 would drive cagr 14  15  22  revenue ebitdapat fy2426  reiterate buy rating tp inr1850  based 20x fy26e evebitda   recommendations report  â click disclaimer  â views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom  website management  moneycontrolcom advises users check certified experts taking investment decisions  adani ports  sez  20092024  moti,"rec, iti",POSITIVE,Adani ports  handled 183mmt cargo volumes apraugâ24  volumes 1qfy25 grew 7  yoy affected worker strike. Management maintains volume guidance 460480mmt fy25  apsez continues focus capacity expansion. deendayal port authority  dpa  develop berth capacity 57mmt kandla  gujarat  300m berth set operational fy27.
Buy LTIMindtree; target of Rs 7400: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-ltimindtree-target-of-rs-7400-motilal-oswal-12826178.html,Stocks,2024-09-20,motilal oswal s research report ltimindtree upgraded ltimindtree  ltim  buy 18th july  2024  following 1qfy25 results  nascent recovery us bfsi key consideration  decision also driven ltim s superior offerings data engineering erp modernization  along strong ecosystem partnerships  factors position company well clientsâ nextgen pregenai spending  since upgrade  stock outperformed nifty 50 index nifty index  ltim gained 110  vs 25  nifty 50 50  nifty   going forward  believe us bfs recovery remain key monitorable  clients resuming âhighpriorityâ projects vertical  bfsi accounts 35  revenue    coupled resumption erp modernization projects  could catapult revenues higher ltim  outlook however  margin expansion churn toplevel management remain key concerns thesis  value ltim 35x sepâ26e eps  reiterate buy tp inr7400  implying 16  upside potential  recommendations report  â click disclaimer  â views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom  website management  moneycontrolcom advises users check certified experts taking investment decisions  adani ports  sez  20092024  moti,"ltimindtree, rec, upl, acc, iti",POSITIVE,Ltimindtree upgraded to buy 18th july  2024  following 1qfy25 results  nascent recovery us bfsi key consideration  decision also driven ltim s superior offerings data engineering erp modernization  along strong ecosystem partnerships  factors position company well. Since upgrade  stock outperformed nifty 50 index nifty index  ltim gained 110  vs 25  nifty 50 50  nifty   going forward.
"Agri Picks Report September 20, 2024: Geojit Financial Services",https://www.moneycontrol.com/news/business/stocks/agri-picks-report-september-20-2024-geojit-financial-services-12826047.html,Stocks,2024-09-20,geojit financial services s report daily agri picks rainfall across country thursday 21 mm  60  normal 51 mm  according india meteorological department  since jun 1  india received 8739 mm rainfall  7  normal 8172 mm period  said  four homogeneous regions country  three received belownormal rainfall one received abovenormal rainfall  east northeast india received rainfall 96  normal 04 mm  central india received rainfall 74  normal 14 mm  southern peninsula received 82  belownormal rains 11 mm  rainfall 64  normal 43 mm northwest india  since jun 1  east northeast india region received rainfall 15  normal 1082 mm  rainfall arunachal pradesh bihar  come homogeneous region  deficient far southwest monsoon  thursday  rainfall normal 19 country s 36 subdivisions  rainfall  large excess  two subdivisions   excess  11   deficient  four  said  â farmers andhra pradesh sown kharif crops 26 mln ha wednesday  114  23 mln ha sown corresponding period last year  according report released state s agricultural department  around 80  normal acreage 29 mln ha covered far  acreage food grains far 19 mln ha  15 mln ha year ago  report said  area sown course grains rose 201000 ha 155000 ha year ago  acreage paddy 13 mln ha  12 mln ha year ago  similarly  acreage maize 131000 ha  106000 ha year ago  report showed  area sown total pulses wednesday 352000 ha  double 167000 ha sown year ago  according data  pulses  acreage redgram  tur  rose 313000 ha 144000 ha year ago  acreage total oilseeds 316000 ha  349000 ha year ago  report showed  oilseeds  area sown groundnut fell 269000 ha 293000 ha year ago  cotton acreage state far 387000 ha 388000 ha period last year  area sown sugarcane fell 19000 ha 38000 ha year ago  report said  wednesday  state received 6173 mm rainfall since jun 1  236  normal rainfall 4994 mm period  report said  commodities report  â click disclaimer  â views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom  website management  moneycontrolcom advises users check certified experts taking investment decisions  20092024  co,"rec, acc, iti",POSITIVE,Since jun 1  india received 8739 mm rainfall  7  normal 8172 mm period  said  four homogeneous regions country  three received belownormal rainfall one received abovenormal rainfall. east northeast india  received rainfall 96  normal 04 mm  central india  received rainfall 74  normal 14 mm  southern peninsula received 82  belown formal rains 11 mm  northwest india region received rainfall 15  normal 1082 mm  rainfall arunachal pradesh bihar  come homogeneous region  deficient far southwest monsoon  thursday  rainfall normal 19.
ITD Cementation shares gain 11% on Adani Group acquisition news,https://www.moneycontrol.com/news/business/stocks/itd-cementation-shares-gain-11-on-adani-group-acquisition-news-12825977.html,Stocks,2024-09-20,itd cementation india s share price soared 14 percent friday  20 september  following reports adani group setâ acquire promoterâs 4664â percent stake company  itd cementation stock rose high 539 soon open nseâ adani enterprises stock 035 percent rs 29535 economic times reported citing unidentified sources successful deal could worth rsâ 588857 crore  would include fully subscribed open offer following stake purchase  proposed acquisition aimed bolstering adani group s civil engineering capabilities  also read â northern arc capital ipo allotment today  check subscription  gmp  details report said parties reached agreement earlier week  formal announcement expected soon  itd cementation market capitalisation 8097 crore  last update  adani enterprise market value rs 33 lakh crore  promoter  italianthai development public co  held 4664â percent stake itd cementation close june quarter  july  company notified stock exchanges  promoter shareholders itd cementation india considering potential divestment holdings   promoter proceed stake sale  initiate open offer additional 26â percent company s shares  itd cementation india s primary revenue driving business involves maritime structures engineering projects  including delhi kolkata metro systems  disclaimer  â views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"adani enterprises, iti, itd cementation india",POSITIVE, itd cementation india s share price soared 14 percent friday  20 september  following reports adani group setâ acquire promoterâs 4664â percent stake company. successful deal could worth rsâ 588857 crore  would include fully subscribed open offer following stake purchase.
Mankind Pharma stock rises 4% as Investec initiates with 'buy',https://www.moneycontrol.com/news/business/mankind-pharma-stock-rises-4-as-investec-initiates-with-buy-12825948.html,Stocks,2024-09-20,shares mankind pharma saw sharp uptick surging 4 percent rs 2519 early trade september 20 investec initiated coverage buy  recommendation citing robust growth prospects pharma major  buy call price target rs 3300  brokerage implies upside potential 36 percent last close rs 2426 national stock exchange  nse   mankind pharma shares risen 22 percent since start year  follow live blog latest market updates brokerage highlights mankind s strong execution capabilities robust brand equity align well bharat serums vaccines   bsv  brand mankind pharma acquired  superspecialty strengths  believe bsv s research development expertise  along sourcing capabilities  creates significant competitive moat  mankind s vision  investec also notes mankind s solid presence india extensive distribution network drive notable uptick bsv s india sales  especially due complementary synergies two entities  additionally  underpenetrated ivf market presents substantial growth opportunity  mankindbsv poised become global leader  brokerage believes market underestimating bsv s specialty business s longterm growth potential strategic importance  business continue key growth driver mankind pharma  news  board company announced september 18 willâ deliberate raising capital nonconvertible debentures  commercial papers  forms debt equity securities  920  mankind pharma shares trading rs 2512  higher 36 percent  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"rec, acc, mankind pharma, iti",POSITIVE,Mankind pharma shares risen 22 percent since start year. Shares saw sharp uptick surging 4 percent early trade september 20. Brokerage believes market underestimating bsv s specialty business s longterm growth potential.
"Brokerages weigh impact of US court's patent decision on Zydus Life, Lupin; shares in focus",https://www.moneycontrol.com/news/business/markets/brokerages-weigh-impact-of-us-courts-patent-decision-on-zydus-life-lupin-shares-in-focus-12825953.html,Stocks,2024-09-20,pharma majors zydus life lupin shares focus september 20  usâ court appeals federal circuit stated theâ district court whichâ invalidated â780 patent covering mirabegron erred decisionmaking process  zydus life lupin two players launched generic mirabegron riskâ however maker original  â astellas pharma inc  sued blockâ lupinâs zydusâ generic versions  stating infringes patent  federal judge rejected request april 2024 mirabegron used treatment overactive bladder  oab  symptoms urge urinary incontinence  urgency urinary frequency  companies among first launch generic version 25 mg dosages us market prepared launch 50mg dosages imminently  follow market blog catch live updates incred equities maintained add  rating lupin  target price rs 2329 per share  reiterating add  zydus life  cut target price rs 1330 per share  brokerage noted various potential outcomes  despite ongoing litigation  foresee immediate risks earnings estimates  currently  incred equities projects revenue  135 million  35 million mirabegron zydus   70 million  10 million fy25 fy26  respectively  jpmorgan added development adds uncertainity litigation outcome  international broking firm believes likely impact lupin s zydus  product strategy moment  current development might stall incremental generic entry players six nine months  clarity emerges  also read â lupin launches mirabegron extendedrelease tablets us usfda nod worst case scenario  players end paying damages based percentage loss profits incurred innovator  lupin  drug accounts eight percent fy25 profits  12 percent zydus lifesciences  japanese brokerage nomura sees two outcomes  first  generic barred sold second  zydus lupin continue sell product  first case  innovator may pursue injunction generics back appeals court decision  successful  generic stop selling  thus impacting upsides forecasted fy252627   weâ think impact fy25 earnings lower total contribution  companies already booked 50 percent fy25f sales 1hfy25  view   said brokerage  event lupin zydus allowed sell product  nomura said   think thecompanies made assessment infringement  case patent held valid  wethink scope noninfringement high particularly 25mg strengthâ risk damages may limited upside earned product may bematerially higher  triple damages    bank america also believe pharma players stop selling generic versions  uncertainty events create nearterm overhang  result  bofa slashed target prices lupin rs 1560 rs 1660 zydus life rs 1145 rs 1310 earlier  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"rec, zydus lifesciences, acc, lupin, iti",NEGATIVE,Zydus life lupin shares focus september 20  usâ court appeals federal circuit stated theâ district court whichâ invalidated â780 patent covering mirabegron erred decisionmaking process. Two players launched generic mirabEGron riskâ however maker original  â astellas pharma inc  sued blockâ l upinâs zydusâ generic versions  stating infringes patent.
Phoenix Mills shares gain 2% post arm declares highest bidder for two plots in Punjab,https://www.moneycontrol.com/news/business/stocks/phoenix-mills-shares-may-open-higher-after-arm-declares-highest-bidder-for-two-plots-in-punjab-12825805.html,Stocks,2024-09-20,phoenix mills share price rose 2 percent september 20 company s arm declared highest bidder two plots mohali  punjab  0927am  phoenix mills quoting rs 180520  rs 4225  240 percent  bse  wholly owned subsidiary casper realty declared highest bidder two prime citycentric plots mohali  punjab  company said exchange filing  plots  cumulatively measuring 1314 acres auctioned greater mohali development area authority  gmada   combined bid value approximately rs 891 crore  payment shall completed within timelines stipulated gmada plots classified commercial use company intends develop iconic retailled  mixeduse development land parcel  added  catch market action live blog company set september 21  record date bonus shares  ratio one bonus share existing share held  marking first bonus issue nearly two decades  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"rec, bse",POSITIVE, phoenix mills share price rose 2 percent september 20 company s arm declared highest bidder two plots mohali  punjab. Company intends to develop iconic retailled  mixeduse development land parcel.
IIFL Finance shares up 11% after RBI lifts restrictions on gold loan biz,https://www.moneycontrol.com/news/business/stocks/iifl-finance-shares-likely-to-gain-after-rbi-lifts-restrictions-on-gold-loan-biz-12825803.html,Stocks,2024-09-20,iifl finance s share price rose 11 percent early trading september 20  following reserve bank indiaâs  rbi  decision lift restrictions companyâs gold loan operations  0927am  iifl finance quoting rs 55000  rs 5570  1127 percent  bse  rbi s move  effective immediately  allows iifl finance resume sanctioning  disbursing  assigning  securitizing  selling gold loans applicable laws regulations  restrictions imposed march 4  2024  preventing company engaging activities  response rbiâs latest decision  iifl finance reiterated commitment maintaining high compliance standards ensuring remedial actions taken sustained moving forward  catch market action live blog since march ban  assets management gold loan business halved rs 12162 crore august 5 march  rbi said inspection company carried concerning iiflâs financial position march 31  2023  113 million shares company change hands inâ block trade  quarter ended june 2024  company s net profit  rs 28806 crore  fell 32 percent  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"bse, iifl finance, iti",POSITIVE,iifl finance s share price rose 11 percent early trading september 20. Reserve bank indiaâs  rbi  decision lift restrictions companyâs gold loan operations. iifl Finance reiterated commitment maintaining high compliance standards.
"Reliance Infra shares gain as board approves Rs 6,000 cr fundraising via preferential issue, QIP",https://www.moneycontrol.com/news/business/markets/reliance-infra-shares-in-focus-as-board-approves-rs-6000-cro-fundraising-via-preferential-issue-qip-12825962.html,Stocks,2024-09-20,shares anil ambani s reliance infrastructure  riil  gained following board s approval raise rs 30144 crore preferential issue 1256 crore equity shares issue price rs 240 apiece  preferential issue made promoter group entity risee infinity private limited nonpromoter entities florintree innovation llp  fortune financial  equities services private limited  company said regulatory filing  adding issue result enhancing promoterâs equity stake  issue involve investments former blackstone executive mathew cyriac  participating florintree innovation  equity investor nimish shah  investing via fortune financial  equities services  together  contribute rs 1200 crore minority stake reliance infrastructure  anil ambani  risee infinity  currently holds 16 percent stake company  invest remaining rs 1814 crore  follow market blog catch live action additionally  riil board also greenlit seeking enabling authorisation shareholders raise rs 3000 crore making qualified institutional placement  qip   proceeds qip used expansion business operations directly andor investment subsidiaries joint ventures including meeting longterm working capital requirements general corporate purposes  said  company significantly reduced standalone external debt  bringing amount rs 3831 crore rs 475 crore  consequently  anil ambaniled firm s net worth stands around rs 9041 crore  issue also give boost companyâs net worth  rising rs 9000 crore rs 12000 crore  said  reliance infra shares closed marginally higher rs 28280 nse previous session  stock rallied 33 percent far year  outperforming nifty s returns 16 percent  past 12 months  counter risen 62 percent  comparison  nifty rose 27 percent period  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"rec, iti, reliance infrastructure",POSITIVE,Anil ambani  risee infinity  currently holds 16 percent stake company  invest remaining  rs 1814 crore. stock rallied 33 percent far year  outperforming nifty s returns 16 percent  past 12 months. counter risen 62 percent  comparison  nifty rose 27 percent period  disclaimer  views investment tips expressed investment experts.
"NTPC stock rises as board greenlights Rs 20,832 cr investment in two projects",https://www.moneycontrol.com/news/business/markets/ntpc-stock-in-focus-as-board-greenlights-rs-20832-cr-investment-in-two-projects-12825943.html,Stocks,2024-09-20,ntpc shares rose half percent today  september 20  company announced board approval rs 20832 crore investment two thermal power projects  september 19 meeting  board approved investment sipat super thermal power project  stageiii  1x800 mw   estimated cost rs 979087 crore  additionally  cleared investment darlipali super thermal power project  stageii  1x800 mw   estimated cost rs 1113098 crore  news  ntpcâs kayamkulam plant  also known rajiv gandhi combined cycle power project  set launch pilot project electricity generation using methanol  ntpc recently signed mou bharat heavy electricals  bhel  demonstrate methanol firing plantâs existing gas turbine system  methanol cleanburning fuel produces fewer harmful emissions traditional fuels  phase 1  test firing  last year  successful  use methanol could help lower power generation costs  support circular carbon economy  reduce emissions  follow market blog catch live action ntpc focus staterun company s green energy arm  ntpc green energy ltd  recently filed initial public offering  ipo  draft red herring prospectus  drhp  raise rs 10000 crore  initial share sale entirely fresh issue offerforsale  ofs  component  retail investor holding ntpc share  stand benefit bid shareholder category rs 2 lakh well  upping maximum limit rs 4 lakh crore  ntpc shares closed 23 percent higher rs 424 nse previous session  stock rallied 36 percent far year  outperforming nifty s returns 16 percent  past 12 months  counter risen 75 percent  comparison  nifty rose 27 percent period  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"ntpc, rec, bharat heavy electricals, iti",POSITIVE,ntpc shares rose half percent today  september 20  company announced board approval of two thermal power projects. ntpc recently signed mou bharat heavy electricals  bhel to demonstrate methanol firing plant.
