,title,url,type,date,content,stock_map
56,Granules India crashes 13% on USFDA's 6 observations issued to Gagillapur facility,https://www.moneycontrol.com/news/business/markets/granules-india-crashes-13-on-usfdas-6-observations-issued-to-gagillapur-facility-12820266.html,Market,2024-09-12,shares granules india extended losing streak second straight day  13 percent september 12 us food drug administration issued six observations gagillapur facility hyderabad  telangana following inspection conducted august 26 september 6 today s fall  stock crashed 15 percent two days  cnbctv18 reported accessed form 483 issued granules gagillapur facility  form entailed violations related equipment utensils cleaned appropriate intervals  failure thoroughly review unexplained discrepancy  non maintainence building facilities  inadequate assessment process material commonly performed routine manufacturing  failure follow responsibilities procedures applicable quality control unit  catch market action live blog inspection covered current good manufacturing practice  cgmp  preapproval inspection  pai  processes  company stated itâ aims toâ address observations promptly submit response usfda within stipulated timeframe  earlier august  granules pharmaceuticals  inc  whollyowned subsidiary granules india  received usfda approval abbreviated new drug application  anda  glycopyrrolate oral solution 1mg5ml  currently  around 7 brokerages cover granules india stock  recommended buy  counter  current market price  granules india trading 5x pricetobook  pb  ratio  lower glenmark life s 67x pb ratio  laurus labs 66x pb ratio  wockhardt s 85x pb ratio  far year  shares glenmark life surged 46 percent  beating benchmark nifty 50 s 15 percent surge  earlier  stock touched 52week high rs 724 per share september 2  2024 disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"laurus labs,granules india,wockhardt"
57,Axis Securities initiates buy rating on Va Tech Wabag; ups target price by 30%,https://www.moneycontrol.com/news/business/earnings/axis-securities-initiates-buy-rating-on-va-tech-wabag-ups-target-price-by-30-12820216.html,Market,2024-09-12,brokerage axis securities initiated coverage va tech wabag ltd  vtw  buy rating increased target price rs 1700 share  30 percent current market price  brokerage supports recommendation due strong industry tailwinds  improving profitability  robust order book  expanding offerings  vtw investment thesis  positioned growth water security market brokerage said firm wellpositioned capitalize growing water security conservation market global regulatory bodies allocate resources water conservation tighten regulations industrial waste  shift led increased municipal industrial spending water infrastructure  creating significant opportunities experienced players like vtw  said  recent years  vtw enhanced business mix  leading improved profitability cash flow  ebitda margins exceeding 13 percent fy24  8 9â percent previously  focus profitable sustainable growth vtw strategically selective project choices  focusing reducing construction component epc contracts  increasing  revenues 20 percent  boosting industrial contract share  adopting advanced technologies  expanding key international markets  choosing projects higher payment security  divestment lowermargin entities europe contributed steady rise ebitda margins  reached 132â percent fy24  company aims margins 1315â percent range improved revenue predictability lowering default risks  axis report said  strong revenue visibility june 2024  vtw s order book stands approximately rs 10676 crore  significant projects pipeline  including rs 2700 crore contract desalination plant saudi arabia  target order book rs 16000 crore fy25  vtw expects strong growth  particularly middle east  offers larger project sizes better margins  current order book ensures revenue visibility next 34 years  supporting stable inflow medium term  report added  vtw expands offerings future growth vtw diversifying beyond core water solutions leveraging expertise explore new growth areas  company partnered peak sustainability ventures set 100 biocng plants across india  gcc  africa  europe  transitioning biogas electricity generation compressed natural gas  cng  production  vtw also pursuing collaborations semiconductor green hydrogen sectors address water requirements  axis expects initiatives  aimed tapping cleaner energy emerging markets  expected gain traction 34 years  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,va tech wabag
58,"Need a unified ESG reporting portal, says SEBI ED Pramod Rao",https://www.moneycontrol.com/news/business/markets/need-a-unified-esg-reporting-portal-says-sebi-ed-pramod-rao-12820296.html,Market,2024-09-12,nabfid infrastructure conclave mumbai september 12  pramod rao  executive director sebi  emphasized need develop esg reporting system  pointed currently  around eight ten different international reporting systems green sustainability reporting  leads confusion  esg refers environment  social governance  streamline processes reduce costs  especially exporters  rao proposed creation single esg data exchange portal  also read  trade portal launched provide info related exports  imports suggested investment institutions insurance  pension funds  property funds green investment mandate similar existing mandates corporate bonds  rao also stressed importance ongoing  climate transition fund assessments  identify funding needs gaps domestic industries energy transitions  rao also noted growth reits invits  stating   currently  assets management exceed rs 65 lakh crore reits invits    keep comparing aifs  1200 entities  invits 30 entities already overtaken entire alternative investment fund ecosystem   said  adding beginning much potential remains untapped  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,NA
59,"Kalpataru Projects stock rise on bagging order worth Rs 2,774 crore",https://www.moneycontrol.com/news/business/markets/kalpataru-projects-stock-rise-on-bagging-order-worth-rs-2774-crore-12820268.html,Market,2024-09-12,shares kalpataru projects international limited gained percent engineering construction company secured new orders notifications awards totalling rs 2774 crore  new orders include projects transmission  distribution    business overseas markets  epc project extension airport airports authority india  aai   design build project residential building india  order win  company s yeartodate  ytd  order intake reached around rs 9800 crore additionally  greater business visibility  mohnot added  order airports authority india  aai  mark kalpataru projects  entry growing domestic airport sector diversify clientele  follow market blog catch live action  orders  b  f business enhanced market position significantly strengthen order book  thereby improving growth visibility businesses going forward   said manish mohnot  md  ceo  kpil  kpil one largest specialized epc companies engaged power transmission  distribution  buildings  factories  water supply  irrigation  railways  oil  gas pipelines  urban mobility  flyovers  metro rail   highways airports  company currently executing projects 30 countries global footprint 70 countries  1225 pm  kalpataru projects shares trading around percent higher rs 1368 nse  stock rallied 90 percent far year  outperforming nifty s returns 14 percent  past 12 months  counter zoomed 133 percent  doubling investors  capital  comparison  nifty rose 28 percent period  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,kalpataru projects international
60,"Bengaluru solidifies GCC hub status with 875 units, NCR a distant second with 465",https://www.moneycontrol.com/technology/bengaluru-solidifies-gcc-hub-status-with-875-units-ncr-a-distant-second-with-465-article-12820181.html,Market,2024-09-12,bengaluru continues lead global capability centre  gcc  race india 875 units fy24  way ahead nearest rival national capital region   ncr   count 465   bengaluru  status gcc hub solidified  thanks robust gcc innovation ecosystem  availability talent  conducive environment talent mobility   latest report sector released industry body nasscom consulting firm zinnov september 11 said  gcc dedicated offshore unit company sets foreign country insource information technology   related business functions  ncr indias includes national capital delhi parts neighbouring states haryana  uttar pradesh rajasthan  india 1700 gccs fy24  export revenue rising 40 percent previous year  65 billion  report said  numbers significant india  tech hub overall hiring sector stagnated recent past  previous fiscal  bengaluru  gcc units count increased 67 percent fy24  ncr increased tally 57 percent 465 440 third spot  mumbai  saw lowest increase 28 percent 365 gcc units  gcc unit single centre within city region company multiple units across country  part one gcc  another city stood chennai  increased tally almost 25 percent 305 245 tamil nadu giving karnataka run money  announced plans incentivise creation highpaying jobs new gccs  presenting budget february  tamil nadu finance minister thangam thennarasu announced state plans attract gccs offering payroll subsidy  structure would  30 percent first year  20 percent second year 10 percent third year jobs paying rs 1 lakh month  also read  karnataka  tamil nadu woo gccs incentives state budgets advantage bengaluru apart vast tech talent pool ecosystem bengaluru offers  several policy initiatives also introduced state  karnataka mulling dedicated gcc policy attract higher investment  plan fructifies  first state india enact policy  karnataka introduced  karnataka startup policy 20222027  2022 promote industry partnerships technology institutions existing gcc ecosystem state  terms land absorption  bengaluru topped gcc leasing 1534 million sq ft  msf  absorption among top eight cities 2023  according knight frank india  gccs occupy around 35 percent commercial real estate india 2024 companies around 16 percent  report said  march  report nasscom zinnov said bengaluru frist choice semiconductor companies setting gccs india  governmentled initiatives aimed fostering indigenous semiconductor production india significantly increased investment years  report said   state governments karnataka tamil nadu crafting gccspecific policies focus tierillll cities  startup tn policy karnataka data center policy  spurring growth regions   report said  also read  6 metros hold lion  share gcc location  talent india,NA
61,"Forex, overseas properties and more: Here's what ED said after raids against ex-Axis Bank MF manager in front-running scam",https://www.moneycontrol.com/news/business/markets/forex-overseas-properties-and-more-heres-what-ed-said-after-raids-against-ex-axis-bank-mf-manager-in-front-running-scam-12820082.html,Market,2024-09-12,enforcement directorate  ed  september 9 conducted searchesâ several locations mumbai kolkata part ongoing investigation foreign exchange management act  fema   related axis mutual fund  statement issue september 11  agency accused viresh joshi  former chief trader fund manager axis mutual fund  sharing marketsensitive information exchange kickbacks brokers part frontrunning scam   movable properties  including foreign currencies gbp  euro  aed amounting rs 1296 lakh  well various incriminating documents linked overseas immovable properties  overseas bank accounts  digital devices  seized   ed said  agency alleged joshi shared marketsensitive information brokers operating dubai  executed trades based instructions  also claimed joshi contacted individuals entities india  renting trading accounts carry transactions   illicit gains  trades reportedly received joshi cash brokers  ed added  funds utilised create fixed deposits purchase properties india  ed s probe follows 2022 income tax department raid joshi related case  investigation triggered interim order securities exchange board india  sebi   alleged joshi others engaged frontrunning  generating wrongful gains amounting rs 3056 crore  ed also claimed joshi routed cash kolkatabased operators bank accounts several shell entities  entities allegedly provided unsecured loans joshi  family members  firms owned  proceeds frontrunning scam reportedly used buy properties abroad  documents seized showing purchase two properties uk  agency said rs 14 crore remitted abroad purpose   inputs pti ,NA
62,"Engineers India jumps over 7% on securing order worth Rs 4,681 crore so far in FY25",https://www.moneycontrol.com/news/business/markets/engineers-india-jumps-over-7-on-securing-order-worth-rs-4681-crore-so-far-in-fy25-12820209.html,Market,2024-09-12,shares engineers india surged 7 percent rs 224 following announcement company secured new business worth rs 4681 crore current fiscal year  fy25  august 31  2024 boost lifted company s order book approximately rs 11350 crore  far year  â engineering technical services stock skyrocketed 27 percent  outperforming benchmark nifty 50 s 15 percent gain  stock previously reached new 52week high rs 304 july 12  2024 catch market action live blog 59th annual general meeting  cmd vartika shukla revealed order book stood rs 7823 crore march 31  2024 shukla highlighted domestic segment major growth driver  contributing rs 2907 crore fy24  company s order inflow fy24 amounted rs 3406 crore  majority orders continue come core oil gas sector  though recent years seen growth orders infrastructure green energy segments  engineers india also expanding biofuels  ongoing work assam biorefinery project  internationally  company secured feed assignments agrp revamp maa refinery kuwait engineering design package installation desalters bapco refinery bahrain  engineers india provides range services including design  engineering  procurement  construction  integrated project management  primarily oil  gas  petrochemicals industries  domestically abroad  additionally  plays crucial role engineering consultancy india s energy security initiatives  including strategic crude storage  currently  seven brokerages cover engineers india stock  four recommend buy   two suggest hold   one sell  rating  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,engineers india
63,"Maruti Suzuki launches CNG variant of Swift hatchback, claims fuel efficiency of 32.85 km/kg",https://www.moneycontrol.com/news/business/markets/maruti-suzuki-cng-swift-hatchback-fuel-efficiency-12820241.html,Market,2024-09-12,maruti suzuki launched scng variant hatchback model epic new swift  september 12  strong claim fuel efficiency 3285 kmkg  along added features six airbags  along electronic stability hill hold assist  scng technology  apart safer regular cng  offers autoswitch cng petrol  along fuel level indicator odometer   maruti suzuki pioneered production cng vehicles india back 2010 sincethen  sold 2 million scng vehicles date  contributing significant reduction 2 million tonnes co2 emissions   â partho banerjee  senior executive officerâ â marketing sales  maruti suzukiâ said  new swift scng available three variants  v  v    z company said launch  maruti suzuki offers 14 models scng vehicles  claims mostcomprehensive offer industry  swift scng maintains sporty look  backed dual vvt engine emits low co2 maximum torque 1018 nm  2900 rpm  enabling better city driving  swift scng comes equipped modern features like automatic climate control  rear ac vent  wireless charger  7inch infotainment system suzuki connect  new swift launched may year aâ petrol variant  cng option made available buyersâ maruti said sold 67 000 units epic new swift within four months launch  shares maruti suzuki quiet trading sessionâ higher 20 percent far year  maruti suzuki started making cng vehicles 2010 since  company sold 2 million scng vehicles  reducing 2 million tonnes co2 emissions  company claims profile swift customers young buyers late 20s early 30s  salaried much 56 percent first time buyers ,NA
64,Kaynes Tech rallies 13% on Nomura's Buy call and PM Modi's upbeat EMS growth target,https://www.moneycontrol.com/news/business/markets/kaynes-tech-nomura-buy-modi-ems-growth-target-12820176.html,Market,2024-09-12,shares electronics manufacturer kaynes tech sharply higher overâ 13â percent september 12  bullish note brokerage house nomura well pm modi s upbeat growth projections ems sector  nomura initiated buy kaynes tech well dixon tech  targets rs 5969 rs 15567 per share  respectively  added sees ideal landscape harnessing market electronics manufacturing within india well opportunities export  note calls dixon key beneficiary manufacturing mobile devices  kaynes tech could benefit rising demand electronics b2b space  nomura said  kaynes tech build strong diversified pool customers  average relationship top10 clients seven years  single customer accounting 15  revenue  per recent note anand rathi  read  â second phase semiconductor mission  key focusâ area company said upbeat growth outlook  expects good traction verticals fy25  setting track exceed estimated rs 3000 crore revenue target ebitda margin target 15   space also got leg pm modi wednesday set  500 billion target indiaâs electronics sector 2030  creating 60 lakh jobs  speaking semicon india event  modi added aim manufacture electronic devices used india domestically  sector present stands valuation  150 billion per projections   today  bharatâs electronics sector grown  150 billion  goal even bigger  want grow electronics sector  500 billion end decade  create 6 million jobs youth bharat   pm modi said semicon india event september 11 read  â l  joins semiconductor bandwagon become fabless chipmakerâ india rapidly ramping semiconductor ambitions many five projects worth rs 15 lakh crore various stages development  augment chip supply domestic electronics manufacturers   means bharat make semiconductor chips also finished goods   modi said address  centre providing 50 percent support setting semiconductor manufacturing facilities india  increased interest manufacturers electronic devices widen manufacturing base outside china  trend benefitting countries like vietnam india  among others   resilience supply chains crucial   said modi  highlighting india s strong democratic credentials developing reliable hub technological development   democratic values coupled technology  positive energy technology becomes stronger  conversely  democratic values removed technology  quickly become harmful   added ,NA
65,Kalyan Jewellers surges 4% to record high; HSBC raises price target,https://www.moneycontrol.com/news/business/markets/kalyan-jewellers-surges-4-to-record-high-hsbc-raises-price-target-12820079.html,Market,2024-09-12,shares kalyan jewellers surged 4 percent hit record high rsâ 68315 september 12  following target price raise brokerage firm hsbc  despite stock s steep eight times spike value past two years  hsbc continues hold bullish outlook theâ jewellery maker  brokerage firm believes stock still midway value creation journey forecasts another 19 percent upside potential  accordingly  firm raised price target stock rs 810  previous rs 600  retaining buy  call kalyan jewellers  1112  shares kalyan jewellers trading rs 67535 nse  slightly itsâ record high  volumes counter also strong 63 lakh shares already changed hands far  higher one week daily traded average 50 lakh shares  follow market blog catch live action hsbc also impressed kalyan jewellers  capital light expansion continues expand rapidly  brokerage believes jewellery maker s continued exponential growth prevent likely multiple derating  also sees several longrange catalysts working company  industry rival titan s journey coming useful guide  kalyan jewellers currently trading estimated fy26 pe ratio 56x  10 percent lower titan  making attractive buy compared consumer sector plays  company s promoter trikkur sitarama iyer kalyanaraman also acquired additional 236 percent stake global private equity giant warburg pincus last month  stake increase promoter cemented expectations strong growth company  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,titan
66,Neutral Piramal Enterprises; target of Rs 1000: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/neutral-piramal-enterprises-target-of-rs-1000-motilal-oswal-12820351.html,Stocks,2024-09-12,motilal oswal s research report piramal enterprises piel committed reducing legacy aum inr130b junâ24 inr6070b marâ25 expects  guidance  25  haircut could required run residual stressed legacy book  past  rundown impair companyâs net worth thanks pockets value shriram lifegeneral investments  aif recoveries taxrelated gains  unsecured digital loans still difficult unavoidable channel  necessary evil  lenders primarily focused customer acquisition  behavior credit requirements customers acquired digitally different customers acquired physical channels  retail  industry level  benign last two years  growthasset quality metrics could deteriorate fy25 end  piel making efforts strengthen retail franchise  however  reduction opex ratios improvements roa profile linear gradual  quick fixes   outlook see catalysts meaningful improvement core earnings trajectory company  expect piel deliver 17  roa 6  roe fy26  value lending business 06x fy26e pbv  unchanged   retain neutral revised tp inr1000  premised marâ26 sotp   recommendations report  â click disclaimer  â views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom  website management  moneycontrolcom advises users check certified experts taking investment decisions  piramal enterprises  12092024  moti,"piramal enterprises,piramal enterprises"
67,Buy Equitas Small Finance Bank; target of Rs 100: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-equitas-small-finance-bank-target-of-rs-100-motilal-oswal-12820288.html,Stocks,2024-09-12,motilal oswal s research report equitas small finance bank equitas small finance bank  equitasb  demonstrated strong business growth trajectory 26  cagr loan book 38  cagr deposits fy22fy24  growth improved bank s cd ratio 102  fy22 86  currently  increased retail deposit mix 69   ongoing stress mfi segment impacted profitability  mfi business exposure reduced 17  19  fy22  bankâs ability recover credit cycles suggests potential asset quality improvement 2hfy25 onwards  equitasbâs stock price  peaked inr115 january 2024  corrected 29   believe sustained loan growth estimated 23  cagr improvement roa 17  fy26e enable improvement stock performance  particularly confidence asset quality improves  adjusted earnings estimates equitasb incorporating higher credit costs  would result 11  12  reduction fy2526e  despite  project strong earnings recovery fy26  roaroe improving 17  147   outlook  thus  find stockâs current valuation attractive 13x fy26 bv  51  discount aubank  maintain buy rating revised tp inr100  based 16x fy26e abv   recommendations report  â click disclaimer  â views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom  website management  moneycontrolcom advises users check certified experts taking investment decisions  equitas small finance bank  12092024  moti,equitas small finance bank
68,"Bajaj Auto stock hits record high, extends rally to 4th-day on PM E-Drive outlay",https://www.moneycontrol.com/news/business/bajaj-auto-stock-hits-record-high-extends-rally-to-4th-day-on-pm-e-drive-outlay-12820094.html,Stocks,2024-09-12,shares bajaj auto limited surged 3 percent attain fresh alltime high rs 11779 morning trade september 12 afterâ union cabinet approved pm edrive scheme outlay rs 10900 crore two years bolster adoption electric vehicles  evs  india  bajaj s fourth consecutive day gains bourses  scheme offers subsidies totalling rs 3679 crore promote use batterypowered two threewheelers  ambulances  trucks  emerging electric vehicles  follow live blog latest market updates recently  company reported strong sales figures august  16 percent yearonyear increase total vehicle wholesales  including exports  totaling 39 lakh units  domestic sales also saw 24 percent rise yoy  reaching 253 lakh units august compared 205 lakh units month last year  current fiscal year  bajaj auto s overall sales grew 10 percent yoy 18 lakh units  comprising 15 lakh twowheelers 27 lakh threewheelers  also read  â mid smallcap stocks lead india largecaps dominate us markets company plans double ev distribution network 500 1000 stores coming months  anticipating significant growth chetak sales  currently  approximately 42 brokerage houses cover bajaj auto stock  18 buy  rating  10 suggest hold   14 recommend sell   1045  shares company trading rs 11732  28 percent last close nse  bajaj auto shares rallied massive 20 percent past month  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,bajaj auto
69,Here's why this multibagger power equipment stock soared over 4% on September 12,https://www.moneycontrol.com/news/business/markets/heres-why-this-multibagger-power-equipment-stock-soared-over-4-on-september-12-12820023.html,Stocks,2024-09-12,shares ge  india surged 4 percent rsâ 1800 per share september 12 secured two orders gridâ solutions middle east fze  dubai grid solutions sas france supply highvoltage products  grid solutions middle east contracted company international deal worth 55 million euros take five years complete  hand  grid solutions sas contracted company international deal worth 100 million euros meant completed 2029 order received group company products form part overall project executed group company end customer  orders fall within relatedparty transactions  done arm s length  filing said  catch market action live blog ge  india offers products ranging medium voltage ultrahigh voltage  1200 kv  power generation  transmission distribution industry  company offers wide range products services include power transformers  circuit breakers  gas insulated switchgears  instrument transformers  substation automation equipment  digital software solutions  turnkey solutions substation engineering construction  5 manufacturing sites  â focuses meet industryâs growing demand grid equipment services  far year  stock power equipment company tripled zoomed 252 percent  benchmark nifty 50 s 15 percent surge  recently concluded june quarter  ge  indiaâ reported multifold rise net profit rs 1345 crore mainly account higher income  company s total income also rose rs 9701 crore rs 7295 crore year ago  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,NA
70,Buy Marico; target of Rs 821: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-marico-target-of-rs-821-sharekhan-12820096.html,Stocks,2024-09-12,sharekhan s research report marico management expects revenue growth improve double digits h2fy2025 volume growth improving trajectory international business expected perform despite uncertainties key markets  share foods premium personal care portfolio domestic business revenues rise 25  fy2027 20  fy2024 20  cagr growth businesses  consolidated opm remain flat fy2025  management expects margins inch gradually next five years  leveraging premiumisation portfolio  outlook reiterate buy marico revised pt rs  821 stock trades 52x  45x 39x fy25e  fy26e fy27e earnings  respectively near mediumterm growth prospects intact  recommendations report  â click disclaimer  â views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom  website management  moneycontrolcom advises users check certified experts taking investment decisions  marico  12092024  khan,marico
71,Buy HDFC Life Insurance Company; target of Rs 870: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-hdfc-life-insurance-company-target-of-rs-870-sharekhan-12820087.html,Stocks,2024-09-12,sharekhan s research report hdfc life insurance company new surrender regulations would impact vnb margins 100 bps  company may partially offset combination better pricing  change payout structures better product mix  company expects uptick nonpar  term protection business share ulip would moderate  annuity segment continues see pricing pressure  proposal exemption gst pure term protection plans deferred government likely taken november meet  stock trades 27x 23x 20x fy2025e fy2026e fy2027e evps  outlook maintain buy hdfc life revised pt rs870  company confident growing retail ape higher industry ape doubling vnb every four years  recommendations report  â click disclaimer  â views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom  website management  moneycontrolcom advises users check certified experts taking investment decisions  hdfc life insurance company  12092024  khan,hdfc life
72,Buy Indian Bank; target of Rs 675: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-indian-bank-target-of-rs-675-emkay-global-financial-12820077.html,Stocks,2024-09-12,emkay global financial s research report indian bank psbs  including indian bank  seen correction recent past amid concerns around slowing growth  also banking system  peaking roas  discussion indian bank suggests bankâs fundamentals remain strong would maintain fine balance credit growth  1314   margins   325    underpinning strategic focus delivering healthy improving roas   1    bank reporting steady improvement asset quality gnpa ratio 38  nnpa ratio industry low 04   bank carries healthy specific pcr  90   partly protect financials impact anticipated iracpecl norms  taken p  l  indian bank exposure beleaguered mtnl  although psbs called take higher haircuts  60    given rbiâs observation fisb nomination asheesh pandey  ed bom  md  ceo indian bank  incumbent md  ceo  l jainâs term extended till dec24  hope goi shall take appropriate call soon resolve management tangle  outlook retain buy unchanged tp rs675share  valuing bank 12x sep26e abv  recommendations report  â click disclaimer  â views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom  website management  moneycontrolcom advises users check certified experts taking investment decisions  indian bank  12092024  moti indian bank  12092024  emkay,indian bank
73,Zomato shares jump 3% as UBS reaffirms buy; multibagger stock soars 123% YTD,https://www.moneycontrol.com/news/business/markets/zomato-shares-jump-3-as-ubs-reaffirms-buy-multibagger-stock-soars-123-ytd-12820069.html,Stocks,2024-09-12,shares zomato gained 3 percent september 12 trade slightly record high ubs reaffirmed buy  rating stock target price rs 320 brokerage noted industry volumes grew approximately 25 percent monthonmonth august 2024  adjusted number days  competitive dynamic zomato swiggy continued q2fy25  ubs estimates zomato s gross merchandise value  gmv  growth q2fy25 around 7 percent quarteronquarter  zomato shares seen major rally since global jp morgan raised target price stock rs 340 rs 208 earlier  raised forecasts 1541 percent fy2527  saying online food aggregator spearheaded rapid retail consumer transformation via convenience selectionfocused quick commerce  follow market blog catch live action zomato going deeper across metros proven model ncr scale help drive monetisation channel margins ad spending  brokerage added  clsa also recently raised price target zomato rs 353 rs 350 stock remains top pick among india consumers due rapid growth blinkitâs market share  technical front  zomato strong uptrend breaking flag formation  created strong base around breakout level rs 240 pravesh gour  senior technical analyst swastika investmart recommended investors hold stock price target rs 280300 stop loss rs 240 immediate resistance zomato seen rs 280  breached already   stock likely head towards rs 300 level  gaur said  adding downside  rs 240 major support correction  rs 220 next critical demand level   macd rsi supporting strength current movement   added  also read â iocl  bpcl  hpcl could see record profits falling crude prices  investec hikes target price 1003  zomato shares trading 15 percent higher rs 27555 national stock exchange  nse   multibagger stock rallied 123 percent far year  outperforming nifty s returns 14 percent  past 12 months  counter risen around 179 percent  doubling investors  capital  comparison  nifty rose 28 percent period  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,zomato
74,"EV stocks surge upto 9% as Cabinet approves PM E-Drive scheme with Rs 10,900 crore outlay",https://www.moneycontrol.com/news/business/ev-stocks-surge-upto-9-as-cabinet-approves-pm-e-drive-scheme-with-rs-10900-crore-12820036.html,Stocks,2024-09-12,shares electric vehicle stocks mainly bus manufacturers jbm auto olectra greentech rose 9 percent morning trade september 12 union cabinet approved pm edriveâ scheme outlay rs 10900 crore two years boost adoption electric vehicles  evs  india  scheme provides subsidies worth rs 3679 crore encourage use batterypowered two threewheelers  ambulances  trucks  emerging evs  944  shares jbm auto trading 5 percent higher olectra greentech shares edged almost 3 percent higher  twowheelers  â ola electric mobility stock trading flat tvs motor co gained percent  follow live blog latest market updates information broadcasting minister ashwini vaishnaw announced pm electric drive revolution innovative vehicle enhancement  pm edrive  scheme  100 percent support provided setting charging infrastructure 88500 sites  investment addition existing production linked incentive  pli  schemes auto auto component sectors  minister added media briefing   major components scheme  subsidiesdemand incentives worth rs 3679 crore provided incentivize e2ws  e3ws  eambulances  etrucks emerging evs  scheme support 2479 lakh e2ws  316 lakh e3ws  14028 ebuses   per government statement decision  additionally  rs 4391 crore allocated procurement 14028 ebuses state transport undertakings public transport agencies  scheme also includes pmebus sewa payment security mechanism worth rs 3435 crore support batteryrun bus market  another rs 500 crore set aside deploying eambulances  additional rs 500 crore earmarked incentivize adoption etrucks  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,"tvs motor,jbm auto,olectra greentech"
75,Varun Beverages soars 5% as shares trade ex-stock split,https://www.moneycontrol.com/news/business/markets/varun-beverages-soars-5-as-shares-trade-ex-stock-split-12820044.html,Stocks,2024-09-12,shares varun beverages soared 5 percent early trade september 12 traded exstock split  company approved aâ 25 stock split shares  stock split  price dropped rs 63550 previous close rs 156915  float counter increased  companies often carry stock splits lower price per share  making moreâ affordableâ smaller investors  however  doesnât alter companyâs overall value investor s stake shares owned split according share split ratio  boosting number shares lower price  stock splitsâ aimed atâ enhancing trading volume liquidity  0946  shares varun beverages trading rs 65790 nse  board directors set september 12 record date   marking deadline identifying shareholders eligible company s latest stock split  split  existing share face value rs 5â wasâ divided shares face value rs 2 follows previous stock split june 2023  company reduced face value rs 10 rs 5 new split  face value share reduced  shares company also surged 3 percent previous session investors lapped stock ahead recordâ dateâ become eligible stock split  company s financials  reported 26 percent onyear growth net profit rs 1262 crore june quarter  driven volume expansion better margins  revenue also rose 28 percent rs 7333 crore margins expanded 74 basis points 277 percent  disclaimer  views investment tips expressed investment experts moneycontrolcom website management  moneycontrolcom advises users check certified experts taking investment decisions ,varun beverages
