title,url,type,content,sentiment,date
Fertiliser stocks surge up to 13% a day before Budget on hopes of rural focus,https://www.moneycontrol.com/news/business/markets/fertiliser-surge-subsidy-union-budget-12774354.html,Market,fertiliser stocks buzzing trade surging much 13 percent runup union budget 2024 due tabled finance minister nirmala sitharaman july 23 spike fertiliser stocks came investors speculate quantum subsidy could allotted sector upcoming budget interim budget estimated fertiliser subsidy requirement fy25 rs 164 lakh crore lower rs 189 lakh crore fy24 street anticipating increase subsidy bill industry participants expecting finance minister may retain previously estimated subsidy allocation budgeted amount considered adequate fy25 due moderation input costs prices finished products reduced subsidy bill compared fy24 enable government allocate funds productive areas axis securities wrote note brokerage expects government increase funding towards reducing dependence fertiliser imports developing new capabilities nano urea follow live blog updates experts anticipating greater emphasis boosting rural consumption primarily higher spending governments flagship programmes rebound rural consumption benefit fertiliser companies would likely lead increased spending farmers crop protection riding high expectations shares deepak fertilisers chambal fertilisers chemicals national fertilizers gujarat state fertilizers fertilisers chemicals travancore fact coromandel international trading 313 percent nse fertiliser companies faced disappointing earnings fy24 due weak prices subdued demand influx lowcost chinese supplies global market led significant decline profitability straining net profit revenue major players however signs recovery emerged recent quarters expectations resurgence demand latter half current fiscal coinciding sowing rabi crop backdrop fertilizer industry relying hopes governments support stage strong rebound later fiscal disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions,NEGATIVE,2024-07-22
"Analysts bullish on RIL after earnings meet estimates; brokerages expect growth in Jio, rebound in energy",https://www.moneycontrol.com/news/business/markets/analysts-bullish-on-ril-after-earnings-meet-estimates-brokerages-expect-growth-in-jio-rebound-in-energy-12774375.html,Market,reliance industries ltd stock received bullish calls brokerages buoyed strong growth prospects telecom unit likely rebound energy business following companys fiscal firstquarter earnings nomura buy call reliance industries stock price target rs 3600 implying 16 percent upside last closing price nomura analysts said reliances o2c oiltochemicals business delivered well challenging environment also said operational trends remain strong reliance industries citing rise 20 basis points overall margins yearonyear july 19 reliance industries reported 115 per cent increase revenue rs 258 lakh crore first quarter current fiscal year ago bolstered contributions across segments consolidated ebitda rose 2 percent yearago period rs 42748 crore however o2c business ebitda declined also read niftys overvaluation signals imminent correction says emkay even reliances o2c business results line expectations according jefferies reliance industries said strong contributions consumer upstream businesses offset weak o2c operating environment among consumer businesses reliances jio results met expectations jefferies added jio see strong growth back tariff hike said jio platforms revenue operations rose 128 percent year earlier rs 29449 crore quarter ended june 30 segments ebitda increased rs 14638 crore company said average revenue per user arpu rs 1817 better subscriber mix jefferies morgan stanley buy overweight calls ril shares price targets rs 3525 rs 3540 respectively energy telecom segments see rebound coming quarters morgan stanley said reliances retail business revenue grew 66 percent ebitda rose rs 5664 crore management rationalising unprofitable parts retail focus margins jefferies said reliances pivot retail focus margin amid weak domestic demand stands morgan stanley said macquarie neutral call reliance industries stock target price rs 2750 per share companys followthrough capex discipline free cash flow improvement would positive rils capital expenditure quarter stood rs 28785 crore comfortably covered cash profit rs 33757 crore disclosure moneycontrol part network18 group network18 controlled independent media trust reliance industries sole beneficiary disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions,NEGATIVE,2024-07-22
"Taking Stock: Sensex, Nifty close flat ahead of Union Budget; mid, smallcaps shine",https://www.moneycontrol.com/news/business/markets/taking-stock-sensex-nifty-end-flat-ahead-of-union-budget-mid-smallcaps-shine-12774828.html,Stocks,indian benchmark indices ended lower second consecutive session july 22 amid selling heavyweights traders cautious day ahead union budget announcements close sensex 7943 points 010 percent 8052522 nifty 2160 points 009 percent 2450930 back weak global cues indian indices opened lower slipped 24400 however witnessed recovery initial hours traded red throughout session biggest nifty losers included wipro kotak mahindra bank reliance industries itc sbi life insurance gainers grasim industries hdfc bank dr reddys labs tata consumer infosys sectoral front auto capital goods healthcare metal power indices went 1 percent selling seen media bank realty fmcg bse midcap index added 13 percent smallcap index rose 08 percent 170 stocks touched 52week high bse including britannia industries deepak nitrite glenmark pharma emami colgate palmolive mtnl nitin spinners zydus wellness dodla dairy among click view full list outlook july 23 aditya gaggar director progressive shares oversold condition coupled bullish divergence rsi saved index steep fall mixed market activity seen mid smallcaps soared higher index stayed wellmaintained range end session 2450925 marginal loss 2165 points auto pharma sectors advanced 1 become outperformers day realty major laggard followed considering union budget outcome wild swings expected sides 24200 considered immediate support higher side seems capped 24800 disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions,NEGATIVE,2024-07-22
Gainers & losers: Stocks and sectors that moved the most on July 22,https://www.moneycontrol.com/news/business/markets/gainers-losers-stocks-and-sectors-that-moved-the-most-on-july-22-12774839.html,Stocks,indian benchmark indices witnessed volatile session july investors exercised caution ahead union budget 2024 finance minister nirmala sitharaman due table budget july 23 investors eagerly waiting see glimpse modi 30 offer close sensex 10257 points 013 percent 8050208 nifty 2160 points 009 percent 2450930 1969 shares rose 1567 fell 111 shares unchanged ihcl cmp rs 620 stock jumped 7 percent company reported healthy apriljune quarter q1fy25 results q1fy25 companys revenue increased 57 percent onyear rs 1550 crore net profit jumped 10 percent 10 percent yoy rs 260 crore kotak mahindra bank cmp rs 176245 investors booked profits kotak mahindra bank causing stock drop 3 percent lender reported strong q1 fy25 results despite brokerages offered mixed opinions stock citing uncertainty timeline lifting reserve bank indias rbi digital banking ban keeping margin loan growth outlook check paytm cmp rs 45260 shares fell 2 percent fintech reported weak result quarter ended june 2024 one 97 communications reported net loss widened twoand half times onyear rs 839 crorerevenue operations declined 36 percent onyear rs 1502 crore q1fy25 company continues cope impact rbi curbs shutting payments bank business tejas networks cmp rs 1319 shares tanked 6 percent even company reported strong earnings first quarter current financial yearq1fy25 company reported net profit rs 77 crore loss rs 2629 crore yearago period revenue increased 696 percent yearonyear rs 1496 crore fertiliser stocks surged much 13 percent runup union budget 2024 due tabled finance minister nirmala sitharaman july 23the spike fertiliser stocks came investors speculate quantum subsidy could allotted sector upcoming budget interim budget estimated fertiliser subsidy requirement fy25 rs 164 lakh crore lower rs 189 lakh crore fy24 oberoi realty cmp rs 174490 shares soared much 44 percent companys solid earnings performance apriljune quarter fy25 real estate majors net profit surged close 82 percent year rs 58450 crore q1 fy25 rs 32160 crore recorded corresponding quarter preceding fiscal sharp uptick net profit aided robust revenue growth 544 percent rs 140520 crore quarter review rs 910 crore yearago period yes bank cmp rs 2562 shares jumped 34 percent buoyed lenders strong earnings performance apriljune quarter fy25 lender reported sharp jump 47 percent year net profit q1 fy25 rs 502 crore sequential basis net profit rose 112 percent spike net profit fuelled sharp decline provisions fell 40 percent year rs 21180 crore due release provisions security receipts portfolio carries high provision coverage ratio jubilant pharmova cmp rs 72130 share price fell almost 4 percent early trade companys canada facility received voluntary action indicated vai status us food drug administration us fda wipro cmp rs 50535 shares fell much 93 percent company delivered weak q1 fy25 performance 1 percent quarteronquarter qoq decline consolidated revenue anant raj cmp rs 517 share price rose nearly 8 percent company entered memorandum understanding mou google llc american global technology company anant raj cloud whollyowned subsidiary company entered mou google llc collaborate providing data center infrastructure dc managed services cloud platform various public private enterprises company also develop innovative technological solutions potential customers,NEGATIVE,2024-07-22
"L&T Q1 Preview: Robust order wins, sales growth, margin improvement to drive earnings",https://www.moneycontrol.com/news/business/markets/lt-q1-preview-robust-order-wins-sales-growth-margin-improvement-to-drive-earnings-12774616.html,Stocks,larsen toubro lt set present earnings report first fiscal quarter fy25 july 23 multinational engaged epc projects hitech manufacturing services expected deliver positive results yearonyear yoy basis primarily due sales growth robust wins construction power td hydrocarbons according moneycontrol poll lts net profit expected jump 15 percent yoy rs 2876 crore rs 2493 crore corresponding quarter fy24 revenue seen rising 96 percent yoy rs 52518 crore rs 47882 crore reported yearago period optimistic estimate sees lts net profit rising 28 percent yearonyear pessimistic projection suggests net profit might rise six percent yoy sequential basis however lts net profit revenue seen falling 33 percent 21 percent respectively factors driving earnings robust order book execution lts strong order book efficient project execution expected major contributors revenue growth driving higher earnings infrastructure construction projects increased investment infrastructure construction projects bolstered lts revenue streams leading improved profitability motilal oswal expects consolidated revenue growth 12 percent yoy led 14 percent yoy core ec revenue growth order inflow larsen toubro lt well placed achieve lakshya 2026 revenue rs 27 lakh crore order inflow rs 37 lakh crore translating revenue order inflow cagr 14 percent according incred equities margins lt expected report onyear sales growth 13 percent robust order inflow growth execution completion legacy projects refinancing hyderabad metro etc margins may see ramping slower pace legacy orders get executed capex govt capexinitiatives hydrocarbon ordering show strong momentum private capex yet show best fy26 strategic plan focus making subsidiaries selfsustainable strong presence green energy hydrogen battery storage etc noncore exits noted nuvama look quarterly show domestic tender pipeline ordering insights volume value new orders secured anticipated future revenue growth margin performance cost management details operational efficiencies costsaving measures margin stability improvement working capital cycle evaluation financial health management receivables payables inventory smooth cash flow funding execution rampup saudi projects updates project timelines milestones achieved challenges middle east market middle east capex pipeline information upcoming projects investment plans region growth strategy insights guidance fy25 updates changes guidance impacting investor sentiment future performance expectations labour shortage comments addressing recent labour shortages potential impact project execution timelines disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions,POSITIVE,2024-07-22
"Implied Volatility may drop after Budget, analysts suggest an Iron Fly strategy",https://www.moneycontrol.com/news/business/markets/union-budget-implied-volatility-iron-fly-strategy-12774711.html,Stocks,benchmark nifty 50 trading narrow range volatility noticed around 24500 level india vix fear index rising 3 percent 15 levels ahead tomorrows union budget announcement according avani bhatt vice president derivative research jm financial price moves expected rationalized rangebound india vix expected gradually cool 1113 percent range august series avani adds lot factors changed economic political sentiment fronts period interim budget final budget leading high probability accommodative populist budget markets factored scenario seen good recovery nearly 15 nifty panic lows national election day context view bhatt recommends iron fly strategy 29th august monthly expiry strategy 29th august expiry sell 24500 ce rs 530540 sell 24500 pe rs 380390 combined premium 910930 buy 25400 ce rs 150160 buy 23600 pe rs 130140 net premium inflow 630650 margin required approx rs 53000 target 500 pointsstop loss 250 points short iron fly advanced options strategy involves selling atthemoney call put forming straddle buying outofthemoney call put forming wings strategy designed profit low volatility passage time aiming capture premium received selling straddle limiting potential losses wings maximum profit occurs underlying assets price remains near strike price sold options losses capped due protective positions purchased options disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts making investment decisions,NEGATIVE,2024-07-22
"GRSE, Mazagon Dock, Cochin Shipyard, other shipping stocks surge on hopes of higher budgetary allocation",https://www.moneycontrol.com/news/business/markets/grse-mazagon-dock-cochin-shipyard-other-shipping-stocks-surge-on-hopes-of-higher-budgetary-allocation-12774704.html,Stocks,shares garden reach shipbuilders engineers grse gained around five percent july 22 company announced entered two nonbinding memorandum understandings mous confidential nature company collaborated merlinhawk aerospace kerala state electronics development corporation keltron grse said tieup merlinhawk aerospace collaboration towards development composite doors hatches use naval ships counter uav solution using edfcs along crn 91 eoirst surveillance composite masts indian navy ships hydrogen fuel cells based power generation maritime applications kolkatabased defence firm joined hands keltron establish collaborative working arrangement towards development core futuristic technologies various fields achieve selfreliance certain areas underwater surveillance financial impact aforesaid mous yet ascertained grse mentioned follow market blog catch live action 203 pm grse shares trading 44 percent higher rs 2565 national stock exchange nse multibagger stock gained 194 percent yeartodate ytd basis nearly tripling investors money far 2024 last 12 months stock delivered stellar returns 322 percent beating benchmark niftys returns 24 percent period shipping stocks surge ahead budget 2024 grse shipping stock trading gains today stocks mazagon dock great eastern shipping company cochin shipyard shipping corporation india seamec shreyas shipping logistics garware marine industries also trading gains five percent amid expectations positive announcements sector upcoming union budget july 23 reports suggest maritime development fund likely receive allocation rs 15000 crore rs 20000 crore harit nauka scheme may also announced also read budget 2024 shipping industry eyes revamped pli scheme green initiatives government allocates funds sector could greatly enhance development providing shipping industry muchneeded access financial resources like bank credit foreign investment essential supporting countrys projected trade economic growth said analysts industry experts disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions,NEGATIVE,2024-07-22
F&O minimum lot size should be increased to deter casual retail investors: Experts,https://www.moneycontrol.com/news/business/markets/fo-minimum-lot-size-should-be-increased-to-deter-casual-retail-investors-experts-12774492.html,Stocks,increasing minimum lot size futures options fo contracts would ideal way cool unbridled speculation amateur retail traders equity derivatives segment said market experts panel discussion cnbctv18 earlier month moneycontrol reported working committee futures options recommended increasing minimum lot size derivative contracts rs 20 lakhrs 30 lakh rs 5 lakh presently deepak shenoy capital minds believes fo lot sizes increased sync gdp market growth according shenoy rs 20 lakh lot size would appropriate shenoy also suggested reducing number expiries one per week present weekly contract expiry every day week rajesh baheti crosseas capital proposed targeted approach reduce retail participation fo trading steps targeted retail segment damage overall market sentiment market lot size adjustment would best way addressing retail speculation said baheti last week sebi chairperson madhabi puri buch said regulator compelled warn speculative bets futures options fo segment become macro issue speaking event organised sbi mutual fund regulator said shift savings speculative activity affecting broader economy good chunk household financial savings going speculative bets depriving real economy much needed capital addition youngsters losing tonnes money bets buch said speaking discussion jimit modi samco securities quoted nse data showing 4045 million individuals participating options segment disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions,NEGATIVE,2024-07-22
"Buy Mastek; target of Rs 3,150: Sharekhan",https://www.moneycontrol.com/news/business/earnings/buy-mastek-target-of-rs-3150-sharekhan-3-12774326.html,Stocks,sharekhans research report mastek reported revenues stood 973 million 41 qoq99 yoy constant currency cc beating estimates 95 million ebitda margin fell 80 bps qoq 152 due delay couple project commencements provision aged receivables middle east thus missing estimates management expects top line momentum q1 continue remaining quarters aims operate closer 16517 margin h2fy25 outlook company reported decent performance q1fy25 strong growth topline expected continue remaining quarters although margins contracted q1 company aiming operate closer 16517 h2fy25 deal momentum builds 12 month order backlog remains strong stable providing strong revenue visibility expect salespat cagr 173204 fy2426e believe company wellplaced achieve industryleading growth given strong start fy25 term revenues management confident sustaining similar growth momentum remaining quarters driven strong order backlog expectation deal momentum building h2fy25 maintain buy unchanged price target pt rs 3150 cmp stock trades 252185x fy2526e eps recommendations report click disclaimer views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions mastekjul19_2024,NEGATIVE,2024-07-22
"Buy Atul; target of Rs 7,990: Sharekhan",https://www.moneycontrol.com/news/business/earnings/buy-atul-target-of-rs-7990-sharekhan-12774325.html,Stocks,sharekhans research report atul q1fy2025 performance demonstrates 12 yoy 9 qoq increase topline operating profit rs 223 crore adjusted pat rs 112 crore surpassing estimates attributed margin enhancements lsc poc lsc poc segments experienced revenue growth yoy qoq ebit margins expanded lsc yoy qoq note poc saw margin pressure yoy seeing recovery key financial metrics revenue ebitda margins signaling end downturn triggered china inventory issues lsc poc segments demonstrated signs revival terms revenue growth ebit prompting upgrade earnings estimates fy25 fy26 reflect positive trend revenue margins outlook upgrading rating atul ltd hold buy revised price target rs 7990 driven significant improvement key financial metrics current valuation 42x fy25e eps 34x fy26e eps indicates substantial upside potential observed gradual easing margin pressure time signaling signs revival given factors along companys overall financial health recent performance improvements believe positive outlook warranted recommendations report click disclaimer views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions atul3rjul19_2024,POSITIVE,2024-07-22
"Buy Dalmia Bharat; target of Rs 2,250: Sharekhan",https://www.moneycontrol.com/news/business/earnings/buy-dalmia-bharat-target-of-rs-2250-sharekhan-6-12774324.html,Stocks,sharekhans research report dalmia bharat q1fy2025 dalmia reported inline consolidated revenue positively surprised operational profitability led higherthanestimated realisations cost reversal management retained volume growth guidance 12 yoy fy2025 outpacing estimated industry growth rate 8 yoy operating costs targeted reduce rs 150200 per tonne threeyear period jp associates insolvency comes negative surprise delaying mediumterm capacity target 75 mtpa one year fy2028 company remains committed 110130 mtpa capacity 2031 outlook dalmia expected benefit strong demand environment focusing capacity addition plans however weak cement prices eastern southern regions expected weigh operational profitability near term company suffered setback acquisition jp assets also delayed mediumterm capacity target 75 mtpa year companys focus remains maintaining market share gradually improving upon cost efficiencies dalmia currently trading evebitda 13x11x fy2025efy2026e earnings retain buy rating stock unchanged price target pt rs 2250 considering industryleading volume growth improving cost structure next 23 years recommendations report click disclaimer views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions dalmiajul19_2024,NEGATIVE,2024-07-22
"Sensex, Nifty still in red as IT and realty stocks dent sentiment; pharma and healthcare rally",https://www.moneycontrol.com/news/business/markets/sensex-nifty-still-in-red-as-it-and-realty-stocks-dent-sentiment-pharma-and-healthcare-rally-12774368.html,Stocks,benchmark indices nifty sensex continued trade red midday comes day union budget realty bogged sentiment 1240 pm sensex 025 percent 80402 nifty 023 percent 24475 1994 shares advanced 1480 shares declined 106 shares unchanged follow live blog market updates midcap smallcap index also known broader markets also edged higher reversing morning trends outperforming headline indices two traded 12 1 percent higher respectively industry experts suggest fullfledged profit booking took place broader market last week vix also known fear gauge rose 44 percent around 16 vix surged almost 17 percent last three months sectoral trend 13 sectors auto pharma healthcare top gainers auto index mm tata motors maruti suzuki major contributors hand fmcg realty stocks slipped ahead budget major laggard nifty wipro index comes companys consolidated revenue fell first quarter wipro shares tanked much 9 percent trade today read higher capex budget better pes happiestever capital market exit momentum jm financials vishal kampani fundamental view market consolidation phase indices recovered well low election results negative surprises market get prolonged consolidation expected trade around 24000 mark kranthi bathini director equity strategy wealthmills securities told moneycontrol said budget delivers expected market try attain 25000 coming days technical view nifty witnessed heavy profit booking resisting near new high zone 24850 levels slipped significantly form bearish candle pattern daily chart turn sentiment little bit cautious theindex would nearterm support 2420024250 zone bias would turn weak expect slide vaishali parekh vice president technical research prabhudas lilladher said sensex witnessing downward slide formed bearish engulfing pattern daily chart major support zone visible near 20 dma level 79600 near term resistance band 81500 levels volatility rise budget session nearby support day seen 79300 24100 resistance seen 82000 25000 sensex nifty read economic survey pegs fy25 gdp growth 657 key nifty gainers grasim hdfc bank infosys dr reddys labs tata consumer durables key nifty losers wipro kotak mahindra bank reliance industries itc ltimindtree key sensex gainers ntpc mm hdfc bank ultratech cement power grid corp key sensex losers wipro kotak mahindra bank reliance industries itc ltimindtree stock moves fertiliser stocks shares surged upto 13 percent runup union budget 2024 due tabled finance minister nirmala sitharaman july 23 spike fertiliser stocks came investors speculate quantum subsidy could allotted sector upcoming budget tejas network shares slipped 4 percent despite reporting strong earnings first quarter current financial yearq1fy25 company reported net profit rs 77 crore loss rs 2629 crore yearago period revenue increased 696 percent yearonyear rs 1496 crore disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions,NEGATIVE,2024-07-22
"Buy L&T Technology Services; target of Rs 5,500: Sharekhan",https://www.moneycontrol.com/news/business/earnings/buy-l-target-of-rs-5500-sharekhan-12774322.html,Stocks,sharekhans research report lt technology services reported revenue stood 295 million 31 qoq 61 yoy constant currency cc missing estimates 301 million account swc seasonality ebit margins declined 130 bps qoq 156 inline estimates company seven deals quarter two 30 million deals two 15 million deals three deals tcv 10 million company confident achieving 810 revenue growth expects growth upcoming quarters stronger h2fy25 compared h1fy25 continuing aspiration 15 billion runrate fy25 outlook ltts reported weak revenue growth margin performance owing swc seasonality company confident achieving 810 revenue growth aspires 16 margin fy25 company expects ebit margin trajectory h2 better h1 despite weak start fy25 believe company likely see incremental uptick quarters follow rebound hitech vertical recovery sustainability segment ramp deals strong pipeline seasonal swc benefit h2fy25 expect salespat cagr 147163 fy2426e maintain buy stock unchanged pt rs 5500 cmp stock trades 384293x fy25fy26e eps recommendations report click disclaimer views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions lttsjul19_2024,NEGATIVE,2024-07-22
"Buy Persistent Systems; target of Rs 5,220: Sharekhan",https://www.moneycontrol.com/news/business/earnings/buy-persistent-systems-target-of-rs-5220-sharekhan-12774323.html,Stocks,sharekhans research report persistent systems persistent systems ltd psl reported 328 million revenues 56 qoq constant currency cc terms beating estimates 326 million growth led healthcare lifesciences bfsi partially offset weakness software hitech emerging industries ebit margin contracted 40 bps qoq 14 hit onetime visa costs increase subcontractor cos higher sga beat estimates 137 adjusted net profit 28 qoq 105 yoy rs 306 crore beating estimates 18 order booking robust total tcvs 4628 million 3 qoq 22yoy booktobill stood 14x new business tcvs stood 3108 million 3 qoq31 yoy revenues top5 clients top10 clients top20 clients top50 clients grew 11 9572 63 qoq respectively outlook psl reported strong quarter revenue front expected deliver healthy revenue growth fy25 psl consistently delivering industryleading performance since past several quarters well placed lead growth trajectory fy2526e given strong order book consistent addition new logos robust capabilities expect salespat cagr 171251 fy24fy26e maintain buy stock revised target price tp rs 5220 valuing 45x fy26e eps cmp stock trades 518395x fy25fy26e eps recommendations report click disclaimer views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions persistentjul19_2024,POSITIVE,2024-07-22
Option strategy of the day | M&M shares on verge of breakout; Long call recommended,https://www.moneycontrol.com/news/business/markets/option-strategy-of-the-day-m-long-call-recommended-12774360.html,Stocks,mm ltd shares trading cycle higher highs higher lows poised breakout recent resistance levels daily charts 11 july 22 stock trading rs 279300 4370 points 159 percent recent price performance stock indicates strength expected continue positive momentum coming days well said arun kumar mantri founder mantri finmart capture upside potential mantri recommends taking long call strategy trade detailsposition buy mm july 2820 ceentry rs 3033target rs 5465stop loss rs 20holding period 56 trading sessions technical viewmantri highlights stock cycle higher highs higher lows verge breaking recent resistance levels daily charts recent price performance indicates strength positive momentum expected continue technical indicators suggest bullish move likely persist support stock around rs 2700 resistance rs 28802900 levels higher side said mantri mantri notes stock trading comfortably 21 50 100 200 dema daily weekly charts indicating strength leading indicators like parabolic sar macd also suggest positive trend near term derivatives datamantri observes option chain june series counter standing strong support zone rs 2750 2800 heavy put writers positioned 875 lakh shares outstanding 2800 strike put option current series recent price action accompanied good volumes even derivatives front indicating underlying strength expected remain shortterm trade added believes counter added significant open interest last session indicating upward move likely continue near term price expected test rs 28802890 levels disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions,POSITIVE,2024-07-22
"Buy Indian Hotels Company; target of Rs 7,400: Sharekhan",https://www.moneycontrol.com/news/business/earnings/buy-indian-hotels-company-target-of-rs-7400-sharekhan-12774321.html,Stocks,sharekhans research report indian hotels company indian hotels company ltds ihcls q1fy2025 numbers mixed bag revenues growing 57 yoy ebidta margins rose 103 bps yoy 29 resulting betterthanexpected pat growth 10 q2 among strongest quarters july revenues rising 20 h2fy2025 also see good growth momentum led higher demand recovering foreign tourist arrivals improvement key international properties excluding consolidation taj sats revenues grow 10 fy2025 new businesses grow 30 ebidta margins see consistent improvement quarters ahead outlook ihcls q1fy2025 aberration expect strong recovery performance q2fy2025 company charted strong growth plan achieved fy202526 strong improvement cash flows strengthening balance sheet focus becoming debtfree ebitda margins consistently improve coming years strong room inventory ihcl best pick capture strong growth momentum domestic tourism coming years stock trades 28x23x fy2025e26e evebidta respectively maintain buy recommendation stock unchanged price target rs 679 recommendations report click disclaimer views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions indianhotelsjul19_2024,POSITIVE,2024-07-22
"Buy Polycab India; target of Rs 7,400: Sharekhan",https://www.moneycontrol.com/news/business/earnings/buy-polycab-india-target-of-rs-7400-sharekhan-2-12774320.html,Stocks,sharekhans research report polycab india polycab reported revenue rs 4698 crore growth 208 yoy cables wires c w business steady growth 103 yoy led cables fmeg grew 226 yoy others business mainly comprises epc 240 yoy back robust execution epc order book operating margin quarter 124 169bps due adverse revenue mix operating profit rs 583 crore 64 yoy company reported pat rs 396 crore 08 yoy robust cw volume growth expected continue given good capex outlook thriving real estate sector epc business also strong growth trajectory fmeg segment also well quarter increase scale turn around losses outlook polycab successfully consolidated leading position cw industry performing consistently going forward strong focus government private capex comprehensive product portfolio scaling fmeg business epc key growth drivers envisage 1918 revenuepat cagr fy2024fy2026e good roce 31 hence maintain buy rating stock pt rs 7400 recommendations report click disclaimer views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions polycabjul19_2024,POSITIVE,2024-07-22
Fertiliser stocks surge up to 13% a day before Budget on hopes of rural focus,https://www.moneycontrol.com/news/business/markets/fertiliser-surge-subsidy-union-budget-12774354.html,Stocks,fertiliser stocks buzzing trade surging much 13 percent runup union budget 2024 due tabled finance minister nirmala sitharaman july 23 spike fertiliser stocks came investors speculate quantum subsidy could allotted sector upcoming budget interim budget estimated fertiliser subsidy requirement fy25 rs 164 lakh crore lower rs 189 lakh crore fy24 street anticipating increase subsidy bill industry participants expecting finance minister may retain previously estimated subsidy allocation budgeted amount considered adequate fy25 due moderation input costs prices finished products reduced subsidy bill compared fy24 enable government allocate funds productive areas axis securities wrote note brokerage expects government increase funding towards reducing dependence fertiliser imports developing new capabilities nano urea follow live blog updates experts anticipating greater emphasis boosting rural consumption primarily higher spending governments flagship programmes rebound rural consumption benefit fertiliser companies would likely lead increased spending farmers crop protection riding high expectations shares deepak fertilisers chambal fertilisers chemicals national fertilizers gujarat state fertilizers fertilisers chemicals travancore fact coromandel international trading 313 percent nse fertiliser companies faced disappointing earnings fy24 due weak prices subdued demand influx lowcost chinese supplies global market led significant decline profitability straining net profit revenue major players however signs recovery emerged recent quarters expectations resurgence demand latter half current fiscal coinciding sowing rabi crop backdrop fertilizer industry relying hopes governments support stage strong rebound later fiscal disclaimer views investment tips expressed investment experts moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions,NEGATIVE,2024-07-22
"Buy UltraTech Cement; target of Rs 13,000: Sharekhan",https://www.moneycontrol.com/news/business/earnings/buy-ultratech-cement-target-of-rs-13000-sharekhan-2-12774319.html,Stocks,sharekhans research report ultratech cement ultratech cement ultratech reported inline standalone revenues rs 17532 crore 17 yoy led volume growth 65 yoy blended realisations lower 46 yoy blended standalone ebitdatonne rs 965 38 yoy 6 lower estimate rs 1024 tonne mainly account higher expenses oneoff brand building expenses overall standalone operating profit 25 yoy rs 2981 crore came 5 lower expectation adjusted net profit 17 yoy came 1 lower estimates company retained doubledigit volume growth target fy2025 wherein cement industry demand expected grow 78 yoy outlook ultratech well poised benefit strong demand environment led government spending infrastructure rising demand housing sector company remains track concerning capacity expansion plans organic inorganic routes industry consolidation structural demand drivers provide operational profitability growth tailwinds however improvement pricing environment remain key monitorable medium term introduce fy2027e earnings note stock risen 20 past three months currently trading evebitda 201x161x fy2026efy2027e earnings believe provides room upside hence maintain buy rating stock unchanged pt rs 13000 rolling forward valuation h1fy2027e earnings offsetting downward revision estimates recommendations report click disclaimer views investment tips expressed investment expertsbroking housesrating agencies moneycontrolcom website management moneycontrolcom advises users check certified experts taking investment decisions ultratech3rjul19_2024,NEGATIVE,2024-07-22
